title,resume,date,url
"Diapo-Vidéo. Le gaz hilarant, la drogue tendance qui menace les jeunes Marocains","Le gaz hilarant, surnommé également « l’essence du rire » et scientifiquement appelé protoxyde d’azote, est devenu l’une des drogues récréatives les plus populaires parmi les adolescents et les jeunes adultes au Maroc. Les conséquences de ce gaz, elles, à long terme, ne font pas rire. ",20 octobre 2019,https://www.h24info.ma/maroc/diapo-video-gaz-hilarant-la-drogue-tendance-qui-menace-les-jeunes-marocains/
Météo: les prévisions du dimanche 20 octobre,"Voici les prévisions météorologiques pour la journée du dimanche 20 octobre 2019, établies par la Direction de la météorologie nationale (DMN):",20 octobre 2019,https://www.h24info.ma/maroc/meteo-les-previsions-du-dimanche-20-octobre/
Marrakech: un Français arrêté pour pratique illégale de chirurgie esthétique,"Le service préfectoral de la police judiciaire de Marrakech a ouvert samedi matin, sous la supervision du parquet compétent, une enquête judiciaire au sujet d’actes criminels attribués à un citoyen français âgé de 73 ans soupçonné d’avoir réalisé des opérations de chirurgie esthétique dans un lieu clandestin et exercice de la médecine sans autorisation au Maroc.",19 octobre 2019,https://www.h24info.ma/maroc/marrakech-francais-arrete-pour-pratique-illegale-de-chirurgie-esthetique/
Alerte météo: orages et neige lundi et mardi dans plusieurs provinces,"De fortes pluies parfois orageuses de niveau organe sont attendues, de lundi à 20h00 jusqu’au mardi à midi, dans plusieurs régions du Royaume, a annoncé dimanche la Direction de la météorologie nationale (DMN).",20 octobre 2019,https://www.h24info.ma/maroc/alerte-meteo-orages-et-neige-lundi-et-mardi-dans-plusieurs-provinces/
Manifestations au Liban: l’ambassade du Maroc à Beyrouth met en place une ligne téléphonique,L’ambassade du Royaume du Maroc au Liban a annoncé qu’elle avait mis une ligne téléphonique à la disposition des membres de la communauté marocaine pour leur permettre de communiquer dans les cas urgents liés aux manifestations populaires que connait ce pays.,20 octobre 2019,https://www.h24info.ma/maroc/manifestations-au-liban-lambassade-du-maroc-a-beyrouth-met-en-place-une-ligne-telephonique/
Météo: les prévisions du vendredi 18 octobre,"Voici les prévisions météorologiques pour la journée du vendredi 18 octobre 2019 et la nuit suivante, établies par la Direction de la météorologie nationale :",18 octobre 2019,https://www.h24info.ma/maroc/meteo-previsions-du-vendredi-18-octobre/
Voici les températures minimales et maximales du vendredi 18 octobre,Voici les températures minimales et maximales prévues par la Direction de la météorologie nationale pour la journée du vendredi 18 octobre 2019:,17 octobre 2019,https://www.h24info.ma/maroc/voici-les-temperatures-minimales-et-maximales-du-vendredi-18-octobre/
"Chichaoua: saisie de 1,65 tonne de chira","Les éléments de la police judiciaire de Chichaoua ont procédé, jeudi aux premières heures, en collaboration avec leurs homologues de Marrakech et sur la base d’informations précises fournies par la Direction générale de la surveillance du territoire, à la saisie d’une quantité de 1,65 tonne de chira.",17 octobre 2019,https://www.h24info.ma/maroc/chichaoua-saisie-165-tonne-de-chira/
Medi1 Radio mise en garde par la HACA pour « publicité clandestine »,Medi1 Radio a reçu un avertissement de la part de la Haute autorité de la communication audiovisuelle (HACA).,18 octobre 2019,https://www.h24info.ma/maroc/medi1-radio-garde-par-la-haca-pour-publicite-clandestine/
Casablanca: lancement d’un appel d’offre pour revitaliser le quartier « art déco »,"L’Agence urbaine de Casablanca (AUC) vient de lancer un appel d’offres pour « l’élaboration d’un plan de revitalisation du centre historique de Casablanca, patrimoine du XXe siècle ».",18 octobre 2019,https://www.h24info.ma/maroc/casablanca-lancement-appel-doffre-pour-revitaliser-le-quartier-art-deco/
"Incident sur un vol Paris-Marrakech, un passager tente d’ouvrir une porte","Un vol Transavia, à destination de Marrakech, a dû retourner se poser à l’aéroport parisien d’Orly peu après le décollage vendredi, un passager ayant tenté d’ouvrir une porte de l’appareil, a-t-on appris auprès de la compagnie aérienne.",18 octobre 2019,https://www.h24info.ma/maroc/incident-sur-un-vol-paris-marrakech-un-passager-tente-douvrir-une-porte/
Casablanca: le fils d’un parlementaire membre d’un dangereux gang de braqueurs,"Une patrouille de police relevant du district de Moulay Rachid à Casablanca a démantelé, dans la nuit du mardi au mercredi, un dangereux gang criminel qui compte parmi ses membres le fils d’un parlementaire très connu dans la capitale économique.",18 octobre 2019,https://www.h24info.ma/maroc/casablanca-fils-dun-parlementaire-membre-dun-dangereux-gang-de-braqueurs/
La présidente de la commune de Mohammedia destituée,"La mairie de Mohammedia est, encore une fois, paralysée. Le tribunal administratif de Rabat a, en effet, annulé l’élection de la PJDiste Imane Sbiyer à la présidence de la commune. Les détails.",18 octobre 2019,https://www.h24info.ma/maroc/la-presidente-de-la-commune-de-mohammedia-destituee/
Un automobiliste sanctionné pour avoir jeté un mouchoir (Document),"Vingt-cinq dirhams. C’est l’amende qu’un automobiliste a payé pour avoir jeté des déchets par la fenêtre de son véhicule, dans le village de Ba Mohamed près de Taounate.",18 octobre 2019,https://www.h24info.ma/maroc/automobiliste-sanctionne-pour-avoir-jete-un-mouchoir-document/
France: l’humoriste Abdelfattah Jouadi condamné à de la prison avec sursis,L’humoriste marocain Abdelfattah Jouadi a été condamné vendredi par le tribunal correctionnel de Grenoble à six mois de prison avec sursis pour des violences conjugales et menaces de mort envers sa femme.,18 octobre 2019,https://www.h24info.ma/maroc/humoriste-marocain-condamne-a-de-la-prison-avec-sursis-pour-violences-conjugales/
L’OMC analyse l’impact de la crise mondiale de 2008 sur les emplois du textile au Maroc,"A l’occasion de son dernier forum public le 11 octobre dernier, l’Organisation mondiale du commerce (OMC) a publié un ",17 octobre 2019,https://www.h24info.ma/maroc/lomc-analyse-limpact-de-la-crise-mondiale-de-2008-sur-les-emplois-du-textile-au-maroc/
Météo: les prévisions du jeudi 17 octobre,"Voici les prévisions météorologiques pour la journée du jeudi 17 octobre 2019, établies par la Direction de la météorologie nationale:",17 octobre 2019,https://www.h24info.ma/maroc/meteo-les-previsions-du-jeudi-17-octobre/
Les « hors-la-loi » réagissent à la grâce royale accordée à Hajar Raissouni,Pour le collectif des ,17 octobre 2019,https://www.h24info.ma/maroc/hors-la-loireagissent-a-la-grace-royale-accordee-a-hajar-raissouni/
Amzazi: 52.000 élèves ont migré de l’enseignement privé vers l’enseignement public,"Le ministre de l’Education nationale, Said Amzazi, a indiqué mardi à la Chambre des Conseillers que 52.000 élèves inscrits dans d’enseignement privé ont faits leurs inscriptions dans des établissements publics pour le compte de l’actuelle rentrée scolaire.",17 octobre 2019,https://www.h24info.ma/maroc/amzazi-52-000-eleves-ont-migre-de-lenseignement-prive-vers-lenseignement-public/
Campagne de vaccin contre la grippe: 592 000 doses disponibles,À partir de fin octobre 2019 débutera la campagne nationale de vaccination de la grippe saisonnière. 592 000 doses de Vaxigrip seront disponibles et dispatchées entre le public et le privé cette année.,17 octobre 2019,https://www.h24info.ma/maroc/campagne-vaccin-contre-la-grippe-592-000-doses-disponibles/
"Le don d’organes au Maroc, toujours pas monnaie courante","Le 17 octobre est la journée mondiale du don d’organe or il n’est toujours pas rentré dans les meurs du pays, en particulier lorsqu’il s’agit d’un mort encéphalique.",17 octobre 2019,https://www.h24info.ma/maroc/le-don-dorganes-au-maroc-toujours-pas-monnaie-courante/
Diapo-Vidéo. Les premiers mots de Hajar Raïssouni et de son fiancé après leur libération,"« La grâce royale a corrigé un procès injuste », a déclaré la journaliste marocaine Hajar Raissouni, libérée mercredi après avoir été emprisonnée  pour « avortement illégal » et « sexe hors mariage ».",17 octobre 2019,https://www.h24info.ma/maroc/diapo-video-premiers-mots-de-haraj-raissouni-et-de-son-fiance-apres-leur-liberation/
"Algérie: «Le Sahara est Marocain et rien d’autre», affirme l’ancien patron du FLN","«Le Sahara est Marocain et rien d’autre», a affirmé l’ancien secrétaire général du FLN (Front de libération nationale) Amar Saâdani ce jeudi 17 octobre dans un entretien accordé au site d’information algérien TSA. Pour lui, «la question du Sahara doit prendre fin».",17 octobre 2019,https://www.h24info.ma/maroc/algerie-le-sahara-est-marocain-et-rien-dautre-affirme-lancien-patron-du-fln/
Safi: un investisseur saoudien escroque 300 familles et s’en va avec 50 millions de dirhams,300 familles safiotes ont été victimes d’une grosse opération d’escroquerie. Un investisseur saoudien a réussi à soutirer 50 millions de dirhams sous forme de participations pour la réservation d’appartements économiques et de villas dans une résidence avant de s’enfuir.,17 octobre 2019,https://www.h24info.ma/maroc/safi-un-investisseur-saoudien-escroque-300-familles-et-sen-va-avec-50-millions-de-dirhams/
Casablanca: les débits de boissons menacent de faire une grève de 48h reconductible,Exaspérés par la ,17 octobre 2019,https://www.h24info.ma/maroc/casablanca-debits-de-boissons-menacent-dobserver-une-greve-de-48h-reconductible/
Grâce royale de Hajar Raissouni: la réaction de Benkirane et des avocats,"L’ancien Chef de gouvernement, Abdalilah Benkirane, s’est félicité de la grâce royale accordée par le Roi Mohammed VI à la journaliste Hajar Raissouni. Ses avocats ont également réagi à cette libération.",16 octobre 2019,https://www.h24info.ma/maroc/grace-royale-de-hajar-raissouni-la-reaction-de-benkirane-et-des-avocats/
La Toile s’enflamme pour la grâce royale accordée à Hajar Raissouni,Hajar Raissouni est libre! C’est l’information qui enflamme les réseaux sociaux ce mercredi après-midi.,16 octobre 2019,https://www.h24info.ma/maroc/la-toile-senflamme-pour-la-grace-royale-accordee-a-hajar-raissouni/
L’image du jour. Hajar enfin libre!,"Hajar Raissouni a retrouvé sa liberté immédiatement après la grâce royale qui lui été accordée, ainsi qu’aux autres détenus dans le cadre de cette affaire.",16 octobre 2019,https://www.h24info.ma/maroc/photo-de-jour-hajar-enfin-libre/
Hajar Raissouni graciée par le Roi,"Le roi Mohammed VI vient de gracier la journaliste Hajar Raissouni ainsi que son fiancé et à l’équipe médicale poursuivie dans cette affaire, a annoncé le ministère de la Justice.",16 octobre 2019,https://www.h24info.ma/maroc/hajar-raissouni-graciee-par-roi/
L’effondrement d’un mur d’une mosquée fait un mort et un blessé à Taroudant,"Un nouveau drame a secoué la ville de Taroudant ce mercredi matin. Un employé est décédé, tandis qu’un autre est gravement blessé, après l’effondrement d’un mur d’une ancienne mosquée.",16 octobre 2019,https://www.h24info.ma/maroc/leffondrement-dun-mur-dune-mosquee-fait-un-mort-et-un-blesse-a-taroudant/
Un Marocain à la tête d’un réseau international de blanchiment d’argent,Un individu de nationalité marocaine est activement recherché par les forces de l’ordre au Maroc et en France. Ce dernier fait l’objet d’un mandat d’arrêt international puisqu’il serait le chef d’un gigantesque réseau international de blanchiment d’argent.,16 octobre 2019,https://www.h24info.ma/maroc/un-marocain-a-la-tete-dun-reseau-international-de-blanchiment-dargent/
Aéroport Mohammed V: 1kg de chira extrait des intestins de deux ressortissants algériens,"Une quantité de 1,110 kilogramme de chira a été extraite des intestins de deux ressortissants algériens, au Centre hospitalier universitaire (CHU) Ibn Rochd, a indiqué mercredi la Direction générale de la sûreté nationale (DGSN).",16 octobre 2019,https://www.h24info.ma/maroc/aeroport-mohammed-v-1kg-de-chira-extrait-des-intestins-de-deux-ressortissants-algeriens/
